PurchaseOrderID,OrderDate,RequestedDeliveryDate,ActualDeliveryDate,SupplierID,ProductID,WarehouseID,OrderQty,UnitPriceEUR,POValueEUR,Status,DelayDays,Confirmed
PO4500001074,2025-12-28,2026-01-15,2026-01-15,SUP013,MAT100053,WH03,512,625.61,320312.32,Delivered,0,Yes
PO4500001075,2025-05-22,2025-06-21,2025-06-19,SUP011,MAT100064,WH03,412,379.7,156436.4,Delivered,0,Yes
PO4500001076,2025-08-24,2025-08-30,2025-08-31,SUP018,MAT100100,WH03,451,476.62,214955.62,Delivered,1,Yes
PO4500001077,2025-03-31,2025-04-15,2025-04-12,SUP008,MAT100003,WH02,228,894.55,203957.4,Delivered,0,Yes
PO4500001078,2025-04-23,2025-05-25,2025-05-24,SUP005,MAT100111,WH01,389,764.63,297441.07,Delivered,0,Yes
PO4500001079,2026-03-08,2026-04-09,2026-04-07,SUP005,MAT100016,WH03,77,673.56,51864.12,Delivered,0,Yes
PO4500001080,2025-01-27,2025-02-14,2025-02-14,SUP013,MAT100014,WH03,400,53.4,21360.0,Delivered,0,Yes
PO4500001081,2025-06-11,2025-06-21,2025-06-20,SUP016,MAT100010,WH01,164,75.7,12414.8,Delivered,0,Yes
PO4500001082,2025-06-03,2025-06-14,2025-06-14,SUP014,MAT100090,WH02,163,674.56,109953.28,Delivered,0,Yes
PO4500001083,2025-12-12,2025-12-15,2025-12-12,SUP024,MAT100008,WH03,313,104.58,32733.54,Delivered,0,No
PO4500001084,2026-05-31,2026-06-13,2026-06-13,SUP006,MAT100113,WH02,453,613.51,277920.03,Delivered,0,Yes
PO4500001085,2026-05-29,2026-06-05,2026-06-03,SUP009,MAT100035,WH01,453,838.65,379908.45,Delivered,0,Yes
PO4500001086,2025-08-05,2025-09-06,2025-09-03,SUP005,MAT100106,WH03,244,356.1,86888.4,Delivered,0,Yes
PO4500001087,2025-03-21,2025-04-24,2025-04-24,SUP020,MAT100083,WH02,508,285.3,144932.4,Delivered,0,Yes
PO4500001088,2025-02-25,2025-03-10,2025-03-10,SUP006,MAT100014,WH01,219,246.58,54001.02,Delivered,0,Yes
PO4500001089,2025-01-29,2025-02-28,2025-02-26,SUP011,MAT100028,WH03,574,100.29,57566.46,Delivered,0,No
PO4500001090,2025-07-12,2025-07-25,2025-07-22,SUP010,MAT100073,WH03,266,245.91,65412.06,Delivered,0,No
PO4500001091,2025-02-16,2025-02-26,2025-02-23,SUP016,MAT100046,WH02,336,12.59,4230.24,Delivered,0,Yes
PO4500001092,2025-07-19,2025-07-28,2025-07-28,SUP017,MAT100090,WH03,384,876.6,336614.4,Delivered,0,Yes
PO4500001093,2026-05-31,2026-06-11,2026-06-09,SUP014,MAT100049,WH02,44,530.52,23342.88,Delivered,0,Yes
PO4500001094,2025-10-25,2025-11-08,2025-11-08,SUP002,MAT100012,WH03,100,797.26,79726.0,Delivered,0,Yes
PO4500001095,2025-05-25,2025-06-13,2025-06-11,SUP007,MAT100094,WH03,533,467.09,248958.97,Delivered,0,Yes
PO4500001096,2026-04-04,2026-05-04,2026-05-03,SUP011,MAT100110,WH02,317,327.48,103811.16,Delivered,0,No
PO4500001097,2026-02-01,2026-03-05,2026-03-06,SUP023,MAT100073,WH03,96,862.42,82792.32,Delivered,1,Yes
PO4500001098,2025-01-16,2025-01-27,2025-01-26,SUP004,MAT100103,WH01,580,781.44,453235.2,Delivered,0,Yes
PO4500001099,2025-11-18,2025-12-06,2025-12-05,SUP015,MAT100074,WH02,185,66.0,12210.0,Delivered,0,Yes
PO4500001100,2025-07-03,2025-07-15,2025-07-15,SUP003,MAT100033,WH02,284,887.6,252078.4,Delivered,0,Yes
PO4500001101,2025-05-07,2025-06-08,2025-06-08,SUP005,MAT100037,WH02,60,330.31,19818.6,Delivered,0,Yes
PO4500001102,2025-05-13,2025-06-16,2025-06-17,SUP020,MAT100088,WH02,341,339.45,115752.45,Delivered,1,Yes
PO4500001103,2025-02-13,2025-02-20,2025-02-17,SUP009,MAT100072,WH01,270,631.27,170442.9,Delivered,0,Yes
PO4500001104,2025-10-25,2025-11-05,2025-11-06,SUP004,MAT100029,WH02,428,769.18,329209.04,Delivered,1,Yes
PO4500001105,2025-04-06,2025-05-09,2025-05-09,SUP022,MAT100060,WH01,567,810.61,459615.87,Delivered,0,Yes
PO4500001106,2025-04-21,2025-04-24,2025-05-07,SUP024,MAT100043,WH01,463,183.53,84974.39,Late,13,Yes
PO4500001107,2026-05-13,2026-06-16,2026-06-16,SUP020,MAT100005,WH03,137,254.15,34818.55,Delivered,0,Yes
PO4500001108,2025-05-30,2025-06-09,2025-06-08,SUP016,MAT100100,WH02,52,889.09,46232.68,Delivered,0,Yes
PO4500001109,2026-03-17,2026-03-26,2026-04-02,SUP012,MAT100003,WH03,75,194.29,14571.75,Late,7,Yes
PO4500001110,2025-06-30,2025-07-07,2025-07-04,SUP009,MAT100039,WH03,300,367.54,110262.0,Delivered,0,Yes
PO4500001111,2025-08-08,2025-08-19,2025-08-18,SUP014,MAT100012,WH02,208,748.34,155654.72,Delivered,0,Yes
PO4500001112,2025-06-18,2025-07-01,2025-07-01,SUP010,MAT100089,WH01,513,430.57,220882.41,Delivered,0,Yes
PO4500001113,2025-12-30,2026-01-10,2026-01-23,SUP014,MAT100115,WH03,30,507.01,15210.3,Late,13,Yes
PO4500001114,2025-05-29,2025-06-01,2025-05-31,SUP024,MAT100059,WH01,34,139.7,4749.8,Delivered,0,Yes
PO4500001115,2025-04-27,2025-05-27,2025-05-27,SUP011,MAT100001,WH02,289,471.02,136124.78,Delivered,0,Yes
PO4500001116,2026-04-06,2026-05-08,2026-05-09,SUP005,MAT100096,WH01,119,37.65,4480.35,Delivered,1,Yes
PO4500001117,2025-06-20,2025-06-26,2025-06-24,SUP018,MAT100025,WH03,376,192.74,72470.24,Delivered,0,Yes
PO4500001118,2026-01-15,2026-02-17,2026-02-14,SUP001,MAT100065,WH01,329,807.51,265670.79,Delivered,0,Yes
PO4500001119,2026-04-12,2026-05-15,2026-05-14,SUP021,MAT100055,WH03,380,746.23,283567.4,Delivered,0,Yes
PO4500001120,2025-04-27,2025-05-27,2025-05-27,SUP011,MAT100071,WH03,458,338.94,155234.52,Delivered,0,Yes
PO4500001121,2026-01-26,2026-02-06,2026-02-06,SUP014,MAT100119,WH01,310,633.37,196344.7,Delivered,0,Yes
PO4500001122,2025-04-02,2025-04-13,2025-04-14,SUP004,MAT100096,WH03,441,97.79,43125.39,Delivered,1,Yes
PO4500001123,2026-03-31,2026-04-11,2026-04-08,SUP004,MAT100028,WH01,316,767.28,242460.48,Delivered,0,Yes
PO4500001124,2026-01-26,2026-02-01,2026-02-01,SUP018,MAT100102,WH02,147,318.8,46863.6,Delivered,0,Yes
PO4500001125,2026-02-10,2026-03-15,2026-03-14,SUP021,MAT100035,WH03,249,459.27,114358.23,Delivered,0,Yes
PO4500001126,2025-09-05,2025-09-16,2025-09-16,SUP014,MAT100020,WH02,53,18.9,1001.7,Delivered,0,Yes
PO4500001127,2025-11-22,2025-12-01,2025-12-02,SUP017,MAT100051,WH01,460,221.44,101862.4,Delivered,1,Yes
PO4500001128,2025-02-22,2025-03-12,2025-03-13,SUP013,MAT100082,WH02,459,120.34,55236.06,Delivered,1,Yes
PO4500001129,2026-02-17,2026-03-02,2026-03-19,SUP006,MAT100013,WH03,182,396.47,72157.54,Late,17,Yes
PO4500001130,2025-05-02,2025-05-11,2025-05-11,SUP017,MAT100021,WH02,286,754.42,215764.12,Delivered,0,Yes
PO4500001131,2025-01-27,2025-02-08,2025-02-09,SUP003,MAT100091,WH03,176,29.9,5262.4,Delivered,1,Yes
PO4500001132,2026-01-27,2026-02-08,2026-02-06,SUP003,MAT100100,WH02,484,572.84,277254.56,Delivered,0,Yes
PO4500001133,2025-08-16,2025-09-18,2025-09-19,SUP021,MAT100104,WH02,271,655.05,177518.55,Delivered,1,Yes
PO4500001134,2025-02-22,2025-03-27,2025-03-25,SUP022,MAT100075,WH01,43,576.36,24783.48,Delivered,0,Yes
PO4500001135,2025-05-06,2025-06-09,2025-06-08,SUP020,MAT100012,WH01,288,805.67,232032.96,Delivered,0,Yes
PO4500001136,2025-08-01,2025-08-10,2025-08-10,SUP012,MAT100063,WH03,42,375.3,15762.6,Delivered,0,Yes
PO4500001137,2026-03-06,2026-04-08,2026-04-07,SUP022,MAT100024,WH02,481,728.65,350480.65,Delivered,0,No
PO4500001138,2025-02-02,2025-02-15,2025-02-14,SUP006,MAT100079,WH03,375,438.1,164287.5,Delivered,0,Yes
PO4500001139,2025-09-18,2025-10-01,2025-10-08,SUP006,MAT100067,WH03,50,484.68,24234.0,Late,7,Yes
PO4500001140,2026-01-09,2026-01-28,2026-01-26,SUP007,MAT100029,WH01,50,298.15,14907.5,Delivered,0,Yes
PO4500001141,2025-10-02,2025-11-03,2025-11-01,SUP005,MAT100071,WH03,114,316.96,36133.44,Delivered,0,Yes
PO4500001142,2026-05-23,2026-05-26,2026-05-26,SUP024,MAT100026,WH03,217,228.83,49656.11,Delivered,0,Yes
PO4500001143,2025-10-15,2025-11-16,2025-11-20,SUP023,MAT100027,WH03,339,153.26,51955.14,Late,4,Yes
PO4500001144,2026-03-10,2026-03-28,2026-03-27,SUP015,MAT100078,WH02,346,562.51,194628.46,Delivered,0,Yes
PO4500001145,2025-12-28,2026-02-03,2026-01-31,SUP019,MAT100005,WH03,480,154.69,74251.2,Delivered,0,Yes
PO4500001146,2025-10-28,2025-11-08,2025-11-09,SUP014,MAT100015,WH01,380,361.48,137362.4,Delivered,1,Yes
PO4500001147,2025-07-10,2025-07-21,2025-07-18,SUP014,MAT100048,WH01,240,592.97,142312.8,Delivered,0,Yes
PO4500001148,2025-01-10,2025-01-21,2025-01-18,SUP004,MAT100073,WH02,356,196.33,69893.48,Delivered,0,Yes
PO4500001149,2025-03-09,2025-03-15,2025-03-16,SUP018,MAT100014,WH03,237,476.9,113025.3,Delivered,1,Yes
PO4500001150,2025-03-18,2025-04-21,2025-04-21,SUP020,MAT100041,WH01,465,289.42,134580.3,Delivered,0,Yes
PO4500001151,2026-05-26,2026-06-05,2026-06-04,SUP016,MAT100058,WH01,451,111.74,50394.74,Delivered,0,Yes
PO4500001152,2026-01-28,2026-03-06,2026-03-03,SUP019,MAT100101,WH03,311,20.96,6518.56,Delivered,0,Yes
PO4500001153,2025-10-19,2025-11-06,2025-11-06,SUP015,MAT100118,WH03,57,806.77,45985.89,Delivered,0,No
PO4500001154,2025-01-17,2025-02-19,2025-02-16,SUP021,MAT100036,WH02,445,652.31,290277.95,Delivered,0,Yes
PO4500001155,2025-03-23,2025-04-10,2025-04-09,SUP013,MAT100051,WH02,525,553.03,290340.75,Delivered,0,Yes
PO4500001156,2026-05-21,2026-06-08,2026-06-05,SUP015,MAT100014,WH01,402,844.24,339384.48,Delivered,0,Yes
PO4500001157,2025-05-23,2025-06-25,2025-06-24,SUP001,MAT100012,WH01,466,207.58,96732.28,Delivered,0,Yes
PO4500001158,2025-01-06,2025-01-15,2025-01-17,SUP012,MAT100006,WH01,285,795.57,226737.45,Late,2,No
PO4500001159,2025-03-18,2025-03-31,2025-04-01,SUP010,MAT100022,WH01,408,246.57,100600.56,Delivered,1,Yes
PO4500001160,2025-05-10,2025-05-21,2025-05-19,SUP004,MAT100086,WH01,443,575.03,254738.29,Delivered,0,Yes
PO4500001161,2026-05-05,2026-05-20,2026-05-19,SUP008,MAT100062,WH01,349,696.52,243085.48,Delivered,0,Yes
PO4500001162,2025-03-26,2025-04-08,2025-04-06,SUP010,MAT100010,WH02,230,626.99,144207.7,Delivered,0,Yes
PO4500001163,2025-08-10,2025-09-12,2025-09-12,SUP001,MAT100044,WH01,212,441.44,93585.28,Delivered,0,Yes
PO4500001164,2026-06-11,2026-06-20,2026-06-30,SUP017,MAT100109,WH03,484,591.48,286276.32,Late,10,Yes
PO4500001165,2025-08-13,2025-09-14,2025-09-14,SUP005,MAT100066,WH01,483,781.73,377575.59,Delivered,0,Yes
PO4500001166,2025-03-12,2025-03-31,2025-03-29,SUP007,MAT100074,WH03,334,856.59,286101.06,Delivered,0,Yes
PO4500001167,2025-04-20,2025-05-08,2025-05-06,SUP015,MAT100024,WH02,36,805.22,28987.92,Delivered,0,No
PO4500001168,2026-04-09,2026-05-12,2026-05-09,SUP022,MAT100056,WH01,583,80.24,46779.92,Delivered,0,Yes
PO4500001169,2026-03-18,2026-03-27,2026-03-24,SUP017,MAT100013,WH01,471,248.97,117264.87,Delivered,0,Yes
PO4500001170,2026-03-09,2026-03-12,2026-03-10,SUP024,MAT100036,WH03,432,163.1,70459.2,Delivered,0,Yes
PO4500001171,2026-03-20,2026-03-29,2026-03-26,SUP017,MAT100029,WH01,274,863.28,236538.72,Delivered,0,No
PO4500001172,2025-09-30,2025-10-14,2025-10-15,SUP002,MAT100113,WH03,123,251.54,30939.42,Delivered,1,Yes
PO4500001173,2026-02-06,2026-02-24,2026-02-22,SUP013,MAT100022,WH01,294,448.18,131764.92,Delivered,0,Yes
PO4500001174,2025-10-22,2025-11-04,2025-11-01,SUP010,MAT100090,WH03,209,455.4,95178.6,Delivered,0,Yes
PO4500001175,2025-09-02,2025-09-15,2025-09-12,SUP010,MAT100116,WH02,190,172.67,32807.3,Delivered,0,Yes
PO4500001176,2026-05-01,2026-06-03,2026-05-31,SUP001,MAT100113,WH01,201,877.06,176289.06,Delivered,0,Yes
PO4500001177,2025-12-27,2026-01-29,2026-01-30,SUP001,MAT100061,WH01,520,786.53,408995.6,Late,1,No
PO4500001178,2025-10-25,2025-11-27,2025-11-28,SUP001,MAT100019,WH01,535,154.74,82785.9,Delivered,1,Yes
PO4500001179,2025-12-10,2025-12-13,2025-12-12,SUP024,MAT100063,WH02,578,235.32,136014.96,Delivered,0,Yes
PO4500001180,2025-12-28,2026-01-30,2026-01-29,SUP001,MAT100110,WH03,550,698.2,384010.0,Delivered,0,Yes
PO4500001181,2025-01-22,2025-01-29,2025-01-29,SUP009,MAT100019,WH02,245,595.13,145806.85,Delivered,0,Yes
PO4500001182,2026-03-18,2026-04-02,2026-03-30,SUP008,MAT100049,WH03,218,828.98,180717.64,Delivered,0,Yes
PO4500001183,2026-04-06,2026-04-13,2026-04-30,SUP009,MAT100087,WH02,199,242.45,48247.55,Late,17,Yes
PO4500001184,2026-03-04,2026-03-22,2026-03-31,SUP013,MAT100075,WH03,336,175.56,58988.16,Late,9,Yes
PO4500001185,2025-05-06,2025-06-09,2025-06-09,SUP020,MAT100102,WH02,600,871.5,522900.0,Delivered,0,Yes
PO4500001186,2026-05-26,2026-06-28,2026-06-26,SUP001,MAT100067,WH02,497,614.43,305371.71,Delivered,0,Yes
PO4500001187,2025-06-16,2025-07-19,2025-07-18,SUP022,MAT100002,WH02,86,720.81,61989.66,Delivered,0,No
PO4500001188,2025-05-07,2025-05-20,2025-05-19,SUP010,MAT100085,WH01,25,390.14,9753.5,Delivered,0,No
PO4500001189,2025-12-25,2026-01-26,2026-01-27,SUP005,MAT100012,WH03,594,143.76,85393.44,Delivered,1,Yes
PO4500001190,2025-07-21,2025-07-24,2025-07-21,SUP024,MAT100061,WH02,317,200.88,63678.96,Delivered,0,Yes
PO4500001191,2026-01-31,2026-03-05,2026-03-02,SUP022,MAT100077,WH02,287,828.57,237799.59,Delivered,0,Yes
PO4500001192,2025-11-27,2025-12-08,2025-12-06,SUP014,MAT100054,WH03,224,228.77,51244.48,Delivered,0,Yes
PO4500001193,2025-03-29,2025-04-11,2025-04-11,SUP010,MAT100101,WH02,578,169.12,97751.36,Delivered,0,Yes
PO4500001194,2026-03-29,2026-04-07,2026-04-08,SUP017,MAT100055,WH02,386,424.2,163741.2,Delivered,1,Yes
PO4500001195,2026-04-18,2026-04-29,2026-04-30,SUP014,MAT100054,WH01,47,861.96,40512.12,Delivered,1,Yes
PO4500001196,2025-11-06,2025-12-10,2025-12-11,SUP020,MAT100080,WH03,544,338.93,184377.92,Delivered,1,Yes
PO4500001197,2025-02-24,2025-03-09,2025-03-09,SUP010,MAT100001,WH02,148,365.63,54113.24,Delivered,0,Yes
PO4500001198,2026-04-17,2026-04-26,2026-04-29,SUP017,MAT100084,WH01,76,246.81,18757.56,Late,3,Yes
PO4500001199,2025-10-25,2025-11-05,2025-11-04,SUP004,MAT100075,WH03,82,113.69,9322.58,Delivered,0,Yes
PO4500001200,2025-02-24,2025-03-28,2025-03-29,SUP023,MAT100064,WH01,167,508.03,84841.01,Delivered,1,Yes
PO4500001201,2025-06-08,2025-07-11,2025-07-10,SUP022,MAT100080,WH03,26,726.03,18876.78,Delivered,0,Yes
PO4500001202,2025-01-01,2025-01-13,2025-01-10,SUP003,MAT100027,WH01,552,91.69,50612.88,Delivered,0,Yes
PO4500001203,2026-03-31,2026-04-09,2026-04-06,SUP017,MAT100024,WH01,327,367.08,120035.16,Delivered,0,Yes
PO4500001204,2025-09-24,2025-09-30,2025-09-30,SUP018,MAT100082,WH01,146,391.96,57226.16,Delivered,0,Yes
PO4500001205,2025-09-04,2025-09-07,2025-09-08,SUP024,MAT100038,WH02,225,431.16,97011.0,Delivered,1,Yes
PO4500001206,2026-05-20,2026-06-26,2026-06-25,SUP019,MAT100103,WH01,420,350.31,147130.2,Delivered,0,Yes
PO4500001207,2025-06-01,2025-06-12,2025-06-12,SUP014,MAT100002,WH03,143,509.97,72925.71,Delivered,0,Yes
PO4500001208,2026-04-01,2026-05-04,2026-05-03,SUP021,MAT100093,WH02,162,423.78,68652.36,Delivered,0,Yes
PO4500001209,2026-01-02,2026-01-15,2026-01-16,SUP006,MAT100091,WH03,235,317.21,74544.35,Delivered,1,Yes
PO4500001210,2025-06-28,2025-07-10,2025-07-09,SUP003,MAT100092,WH01,596,308.67,183967.32,Delivered,0,Yes
PO4500001211,2025-11-07,2025-12-10,2025-12-13,SUP022,MAT100061,WH03,515,341.99,176124.85,Late,3,Yes
PO4500001212,2026-06-04,2026-07-11,2026-07-12,SUP019,MAT100042,WH03,285,120.83,34436.55,Open,1,Yes
PO4500001213,2026-02-18,2026-02-27,2026-02-24,SUP012,MAT100086,WH01,182,212.38,38653.16,Delivered,0,Yes
PO4500001214,2026-05-03,2026-06-05,2026-06-03,SUP022,MAT100113,WH01,262,99.36,26032.32,Delivered,0,Yes
PO4500001215,2026-03-07,2026-03-25,2026-03-22,SUP013,MAT100109,WH03,276,107.45,29656.2,Delivered,0,Yes
PO4500001216,2025-01-31,2025-02-09,2025-02-20,SUP012,MAT100049,WH01,130,630.36,81946.8,Late,11,Yes
PO4500001217,2025-07-24,2025-08-30,2025-08-30,SUP019,MAT100029,WH01,468,612.57,286682.76,Delivered,0,Yes
PO4500001218,2025-07-16,2025-07-27,2025-07-24,SUP014,MAT100104,WH01,118,187.17,22086.06,Delivered,0,Yes
PO4500001219,2026-02-22,2026-03-03,2026-02-28,SUP012,MAT100094,WH03,368,170.85,62872.8,Delivered,0,Yes
PO4500001220,2025-07-14,2025-07-24,2025-08-09,SUP016,MAT100080,WH03,532,320.13,170309.16,Late,16,Yes
PO4500001221,2026-03-26,2026-04-07,2026-04-07,SUP003,MAT100017,WH03,92,514.39,47323.88,Delivered,0,Yes
PO4500001222,2026-05-26,2026-06-06,2026-06-07,SUP004,MAT100029,WH02,573,301.17,172570.41,Delivered,1,Yes
PO4500001223,2026-02-04,2026-02-11,2026-02-08,SUP009,MAT100010,WH03,181,871.46,157734.26,Delivered,0,Yes
PO4500001224,2026-05-28,2026-06-06,2026-06-07,SUP017,MAT100115,WH01,78,493.62,38502.36,Delivered,1,Yes
PO4500001225,2025-01-31,2025-02-07,2025-02-07,SUP009,MAT100114,WH01,287,184.46,52940.02,Delivered,0,Yes
PO4500001226,2025-12-04,2025-12-10,2025-12-12,SUP018,MAT100104,WH03,261,446.73,116596.53,Late,2,Yes
PO4500001227,2025-02-06,2025-03-10,2025-03-07,SUP023,MAT100079,WH01,446,540.34,240991.64,Delivered,0,Yes
PO4500001228,2025-05-13,2025-05-23,2025-05-20,SUP016,MAT100065,WH01,126,36.86,4644.36,Delivered,0,Yes
PO4500001229,2026-05-05,2026-05-16,2026-05-14,SUP014,MAT100004,WH01,41,838.47,34377.27,Delivered,0,Yes
PO4500001230,2025-01-19,2025-02-06,2025-02-03,SUP013,MAT100090,WH01,416,690.28,287156.48,Delivered,0,Yes
PO4500001231,2025-05-22,2025-06-02,2025-05-30,SUP014,MAT100044,WH02,396,319.85,126660.6,Delivered,0,Yes
PO4500001232,2025-08-26,2025-09-10,2025-09-07,SUP008,MAT100097,WH03,252,374.69,94421.88,Delivered,0,Yes
PO4500001233,2025-09-13,2025-10-16,2025-10-13,SUP001,MAT100024,WH02,78,118.41,9235.98,Delivered,0,No
PO4500001234,2025-09-08,2025-09-17,2025-09-22,SUP012,MAT100016,WH03,427,433.44,185078.88,Late,5,Yes
PO4500001235,2025-07-30,2025-08-06,2025-08-05,SUP009,MAT100039,WH02,245,401.97,98482.65,Delivered,0,Yes
PO4500001236,2025-09-08,2025-09-21,2025-09-20,SUP010,MAT100065,WH01,346,629.51,217810.46,Delivered,0,No
PO4500001237,2026-05-13,2026-05-24,2026-05-22,SUP014,MAT100067,WH01,160,758.08,121292.8,Delivered,0,Yes
PO4500001238,2025-08-04,2025-08-10,2025-08-08,SUP018,MAT100090,WH02,56,880.23,49292.88,Delivered,0,Yes
PO4500001239,2025-04-27,2025-05-15,2025-05-12,SUP015,MAT100050,WH02,296,253.78,75118.88,Delivered,0,Yes
PO4500001240,2025-03-03,2025-03-15,2025-03-16,SUP003,MAT100111,WH02,413,448.34,185164.42,Delivered,1,Yes
PO4500001241,2025-08-18,2025-09-01,2025-08-30,SUP002,MAT100085,WH02,461,481.58,222008.38,Delivered,0,No
PO4500001242,2025-01-27,2025-02-05,2025-02-16,SUP012,MAT100076,WH01,288,730.17,210288.96,Late,11,Yes
PO4500001243,2026-03-21,2026-04-20,2026-04-17,SUP011,MAT100093,WH03,131,500.2,65526.2,Delivered,0,Yes
PO4500001244,2026-04-20,2026-04-26,2026-04-27,SUP018,MAT100049,WH02,551,237.79,131022.29,Delivered,1,Yes
PO4500001245,2025-05-16,2025-05-31,2025-06-09,SUP008,MAT100032,WH03,300,81.56,24468.0,Late,9,Yes
PO4500001246,2026-02-09,2026-03-18,2026-03-17,SUP019,MAT100033,WH03,390,245.53,95756.7,Delivered,0,Yes
PO4500001247,2025-01-13,2025-02-16,2025-02-17,SUP020,MAT100109,WH01,348,753.22,262120.56,Delivered,1,Yes
PO4500001248,2026-03-27,2026-04-29,2026-04-26,SUP001,MAT100109,WH03,387,434.79,168263.73,Delivered,0,Yes
PO4500001249,2025-03-23,2025-04-06,2025-04-07,SUP002,MAT100009,WH02,584,286.05,167053.2,Delivered,1,Yes
PO4500001250,2025-09-23,2025-09-30,2025-09-28,SUP009,MAT100019,WH03,252,569.15,143425.8,Delivered,0,Yes
PO4500001251,2025-04-28,2025-05-13,2025-05-11,SUP008,MAT100075,WH02,538,775.21,417062.98,Delivered,0,No
PO4500001252,2025-08-22,2025-09-23,2025-09-22,SUP023,MAT100109,WH02,283,19.43,5498.69,Delivered,0,Yes
PO4500001253,2025-08-29,2025-09-12,2025-09-09,SUP002,MAT100066,WH01,539,402.21,216791.19,Delivered,0,Yes
PO4500001254,2026-01-16,2026-02-15,2026-02-15,SUP011,MAT100113,WH02,93,579.49,53892.57,Delivered,0,Yes
PO4500001255,2026-01-04,2026-02-03,2026-02-03,SUP011,MAT100038,WH03,403,426.26,171782.78,Delivered,0,No
PO4500001256,2025-02-15,2025-02-24,2025-02-22,SUP012,MAT100028,WH02,46,100.08,4603.68,Delivered,0,Yes
PO4500001257,2026-06-05,2026-06-08,2026-06-07,SUP024,MAT100075,WH01,240,344.06,82574.4,Delivered,0,Yes
PO4500001258,2026-01-26,2026-02-27,2026-02-24,SUP005,MAT100029,WH03,99,862.97,85434.03,Delivered,0,Yes
PO4500001259,2026-03-05,2026-04-11,2026-04-08,SUP019,MAT100078,WH02,560,719.39,402858.4,Delivered,0,Yes
PO4500001260,2026-03-28,2026-04-06,2026-04-04,SUP017,MAT100043,WH01,320,820.41,262531.2,Delivered,0,Yes
PO4500001261,2025-08-25,2025-09-03,2025-08-31,SUP012,MAT100113,WH02,266,403.28,107272.48,Delivered,0,Yes
PO4500001262,2026-06-02,2026-06-11,2026-06-10,SUP012,MAT100058,WH02,515,546.67,281535.05,Delivered,0,Yes
PO4500001263,2025-09-08,2025-10-10,2025-10-10,SUP005,MAT100102,WH02,161,546.96,88060.56,Delivered,0,Yes
PO4500001264,2025-03-25,2025-04-05,2025-04-06,SUP004,MAT100081,WH01,171,520.53,89010.63,Delivered,1,Yes
PO4500001265,2025-01-16,2025-02-03,2025-02-03,SUP015,MAT100092,WH02,289,690.13,199447.57,Delivered,0,Yes
PO4500001266,2025-02-04,2025-03-08,2025-03-05,SUP005,MAT100017,WH03,190,890.99,169288.1,Delivered,0,Yes
PO4500001267,2026-03-09,2026-03-27,2026-03-27,SUP013,MAT100038,WH01,590,221.08,130437.2,Delivered,0,Yes
PO4500001268,2025-04-21,2025-05-21,2025-05-23,SUP011,MAT100046,WH02,95,666.18,63287.1,Late,2,Yes
PO4500001269,2026-04-06,2026-05-09,2026-05-09,SUP021,MAT100090,WH01,316,683.11,215862.76,Delivered,0,Yes
PO4500001270,2026-06-06,2026-06-09,2026-06-06,SUP024,MAT100059,WH02,398,608.15,242043.7,Delivered,0,Yes
PO4500001271,2026-06-05,2026-06-18,2026-06-17,SUP006,MAT100064,WH02,119,212.88,25332.72,Delivered,0,No
PO4500001272,2026-06-05,2026-06-14,2026-06-28,SUP017,MAT100041,WH01,312,293.91,91699.92,Late,14,Yes
PO4500001273,2025-08-04,2025-08-18,2025-08-17,SUP002,MAT100037,WH01,341,94.02,32060.82,Delivered,0,Yes
PO4500001274,2026-05-14,2026-05-21,2026-05-19,SUP009,MAT100034,WH03,315,845.59,266360.85,Delivered,0,Yes
PO4500001275,2025-10-13,2025-10-28,2025-10-26,SUP008,MAT100097,WH01,585,755.72,442096.2,Delivered,0,No
PO4500001276,2025-07-19,2025-08-02,2025-07-30,SUP002,MAT100074,WH02,398,186.81,74350.38,Delivered,0,Yes
PO4500001277,2025-05-10,2025-05-19,2025-05-29,SUP017,MAT100118,WH01,132,646.04,85277.28,Late,10,Yes
PO4500001278,2026-05-21,2026-06-01,2026-05-30,SUP014,MAT100015,WH02,305,659.81,201242.05,Delivered,0,Yes
PO4500001279,2025-08-16,2025-08-19,2025-08-18,SUP024,MAT100036,WH02,180,458.82,82587.6,Delivered,0,Yes
PO4500001280,2025-03-17,2025-03-26,2025-03-25,SUP017,MAT100120,WH03,59,392.87,23179.33,Delivered,0,Yes
PO4500001281,2025-07-14,2025-08-13,2025-08-10,SUP011,MAT100076,WH02,28,225.09,6302.52,Delivered,0,Yes
PO4500001282,2025-07-20,2025-08-04,2025-08-02,SUP008,MAT100094,WH02,516,733.41,378439.56,Delivered,0,Yes
PO4500001283,2025-04-01,2025-04-20,2025-04-27,SUP007,MAT100063,WH03,23,393.72,9055.56,Late,7,Yes
PO4500001284,2025-07-02,2025-08-03,2025-08-02,SUP023,MAT100031,WH03,409,569.77,233035.93,Delivered,0,Yes
PO4500001285,2025-07-04,2025-07-13,2025-07-21,SUP017,MAT100063,WH03,319,602.84,192305.96,Late,8,Yes
PO4500001286,2026-05-08,2026-05-17,2026-05-15,SUP012,MAT100115,WH02,135,866.81,117019.35,Delivered,0,Yes
PO4500001287,2025-11-30,2025-12-18,2025-12-18,SUP015,MAT100041,WH03,138,162.69,22451.22,Delivered,0,Yes
PO4500001288,2026-02-12,2026-03-16,2026-03-16,SUP023,MAT100088,WH01,520,542.95,282334.0,Delivered,0,No
