ShipmentID,DeliveryID,ShipmentDate,CarrierID,CountryID,Incoterm,TransportMode,DistanceKm,WeightKg,Pallets,TransitDays,FreightCostEUR,SellerPaysFreight,OnTimeDelivery,Route
SHP900001065,DLV800001065,2025-04-13,CAR06,IT,DAP,Air,2900,1474.4,3,1,9996.29,Yes,Yes,FI-IT
SHP900001066,DLV800001066,2026-03-24,CAR01,SE,DAP,Road,650,3718.9,5,1,923.75,Yes,Yes,FI-SE
SHP900001067,DLV800001067,2026-04-30,CAR04,DK,CIP,Road,1000,4822.0,9,2,1320.02,Yes,Yes,FI-DK
SHP900001068,DLV800001068,2025-10-12,CAR07,NO,EXW,Sea,900,4663.6,12,5,0.0,No,Yes,FI-NO
SHP900001069,DLV800001069,2025-01-24,CAR05,NL,CPT,Air,1850,5047.9,9,6,8277.26,Yes,No,FI-NL
SHP900001070,DLV800001070,2026-05-19,CAR04,IT,CIP,Road,2900,2661.2,5,4,1738.58,Yes,Yes,FI-IT
SHP900001071,DLV800001071,2025-03-01,CAR04,DE,CPT,Road,1650,2171.3,3,3,1539.32,Yes,Yes,FI-DE
SHP900001072,DLV800001072,2026-02-24,CAR05,FR,FCA,Air,2400,4861.5,10,8,0.0,No,No,FI-FR
SHP900001073,DLV800001073,2025-12-09,CAR07,IT,FCA,Sea,2900,917.9,3,9,0.0,No,Yes,FI-IT
SHP900001074,DLV800001074,2026-01-23,CAR05,DK,EXW,Air,1000,3645.0,6,1,0.0,No,Yes,FI-DK
SHP900001075,DLV800001075,2025-06-14,CAR02,DE,DDP,Road,1650,4976.2,8,3,1864.17,Yes,Yes,FI-DE
SHP900001076,DLV800001076,2025-10-25,CAR03,DK,CPT,Road,1000,2931.5,6,2,1037.9,Yes,Yes,FI-DK
SHP900001077,DLV800001077,2025-10-13,CAR06,ES,DAP,Air,3500,3900.6,9,2,11766.57,Yes,Yes,FI-ES
SHP900001078,DLV800001078,2025-09-04,CAR04,PL,DAP,Road,1450,5868.1,9,2,1896.85,Yes,Yes,FI-PL
SHP900001079,DLV800001079,2026-01-20,CAR03,FI,FCA,Road,250,4029.1,11,1,0.0,No,Yes,FI-FI
SHP900001080,DLV800001080,2025-03-31,CAR01,SE,FCA,Road,650,902.6,2,1,0.0,No,Yes,FI-SE
SHP900001081,DLV800001081,2026-05-09,CAR03,PL,DAP,Road,1450,577.1,2,2,1099.7,Yes,Yes,FI-PL
SHP900001082,DLV800001082,2025-04-14,CAR02,IT,FCA,Road,2900,2224.6,6,4,0.0,No,Yes,FI-IT
SHP900001083,DLV800001083,2026-04-06,CAR01,ES,CPT,Road,3500,5652.5,8,6,2746.81,Yes,No,FI-ES
SHP900001084,DLV800001084,2025-03-11,CAR08,DE,CPT,Sea,1650,2223.5,6,7,940.25,Yes,Yes,FI-DE
SHP900001085,DLV800001085,2026-04-24,CAR06,FR,CIP,Air,2400,1527.1,2,1,7358.74,Yes,Yes,FI-FR
SHP900001086,DLV800001086,2025-08-22,CAR08,DE,EXW,Sea,1650,650.1,1,7,0.0,No,Yes,FI-DE
SHP900001087,DLV800001087,2026-01-29,CAR05,PL,EXW,Air,1450,4531.9,12,2,0.0,No,No,FI-PL
SHP900001088,DLV800001088,2025-02-06,CAR07,FR,FCA,Sea,2400,1185.2,3,10,0.0,No,No,FI-FR
SHP900001089,DLV800001089,2025-01-21,CAR07,FI,DAP,Sea,250,6141.4,13,5,693.24,Yes,Yes,FI-FI
SHP900001090,DLV800001090,2026-06-13,CAR05,ES,CPT,Air,3500,6451.8,13,2,12863.92,Yes,Yes,FI-ES
SHP900001091,DLV800001091,2025-08-12,CAR08,SE,CPT,Sea,650,3125.7,8,5,651.74,Yes,Yes,FI-SE
SHP900001092,DLV800001092,2026-03-09,CAR08,SE,EXW,Sea,650,2077.3,3,10,0.0,No,No,FI-SE
SHP900001093,DLV800001093,2026-03-06,CAR06,NL,DAP,Air,1850,4655.2,8,1,9118.8,Yes,Yes,FI-NL
SHP900001094,DLV800001094,2025-08-18,CAR06,NL,DDP,Air,1850,2540.5,4,9,7508.04,Yes,No,FI-NL
SHP900001095,DLV800001095,2025-06-30,CAR05,FI,CPT,Air,250,6702.0,12,1,5144.09,Yes,Yes,FI-FI
SHP900001096,DLV800001096,2026-04-09,CAR04,FR,FCA,Road,2400,3560.8,6,9,0.0,No,No,FI-FR
SHP900001097,DLV800001097,2025-12-19,CAR04,NO,CIP,Road,900,6064.3,10,1,1323.66,Yes,Yes,FI-NO
SHP900001098,DLV800001098,2025-03-20,CAR02,FR,CPT,Road,2400,2751.9,4,4,1771.37,Yes,Yes,FI-FR
SHP900001099,DLV800001099,2025-04-10,CAR06,NL,CIP,Air,1850,876.4,2,1,4801.15,Yes,Yes,FI-NL
SHP900001100,DLV800001100,2026-01-12,CAR04,CN,DDP,Road,7700,4183.9,12,13,5724.22,Yes,No,FI-CN
SHP900001101,DLV800001101,2025-01-04,CAR06,US,CIP,Air,7200,5884.3,15,4,22385.07,Yes,Yes,FI-US
SHP900001102,DLV800001102,2025-06-01,CAR07,PL,DDP,Sea,1450,79.4,1,5,677.48,Yes,Yes,FI-PL
SHP900001103,DLV800001103,2025-11-27,CAR01,SE,EXW,Road,650,5520.8,8,1,0.0,No,Yes,FI-SE
SHP900001104,DLV800001104,2025-03-29,CAR02,CN,FCA,Road,7700,4672.1,10,12,0.0,No,Yes,FI-CN
SHP900001105,DLV800001105,2026-02-15,CAR01,ES,DAP,Road,3500,900.3,2,5,2541.4,Yes,Yes,FI-ES
SHP900001106,DLV800001106,2026-02-24,CAR04,FR,CIP,Road,2400,5411.5,10,11,1875.58,Yes,No,FI-FR
SHP900001107,DLV800001107,2025-03-20,CAR01,NO,FCA,Road,900,4477.4,8,2,0.0,No,No,FI-NO
SHP900001108,DLV800001108,2025-06-07,CAR04,CN,DDP,Road,7700,2982.2,7,12,5512.03,Yes,Yes,FI-CN
SHP900001109,DLV800001109,2026-04-15,CAR02,ES,CPT,Road,3500,502.0,1,5,1957.54,Yes,Yes,FI-ES
SHP900001110,DLV800001110,2025-05-29,CAR06,NO,EXW,Air,900,3243.8,7,1,0.0,No,Yes,FI-NO
SHP900001111,DLV800001111,2025-06-17,CAR06,ES,DAP,Air,3500,1970.6,3,3,11606.44,Yes,No,FI-ES
SHP900001112,DLV800001112,2026-03-17,CAR07,CN,DDP,Sea,7700,352.9,1,26,3034.77,Yes,Yes,FI-CN
SHP900001113,DLV800001113,2026-05-23,CAR01,IT,CPT,Road,2900,4629.7,8,4,2542.63,Yes,Yes,FI-IT
SHP900001114,DLV800001114,2026-05-01,CAR03,PL,DAP,Road,1450,5001.3,11,2,1497.26,Yes,Yes,FI-PL
SHP900001115,DLV800001115,2026-02-25,CAR08,DK,EXW,Sea,1000,1356.1,3,12,0.0,No,No,FI-DK
SHP900001116,DLV800001116,2025-11-21,CAR01,SE,EXW,Road,650,6792.1,11,2,0.0,No,No,FI-SE
SHP900001117,DLV800001117,2025-11-17,CAR06,DK,DDP,Air,1000,624.8,2,1,3642.02,Yes,Yes,FI-DK
SHP900001118,DLV800001118,2026-03-10,CAR08,PL,EXW,Sea,1450,750.8,2,12,0.0,No,No,FI-PL
SHP900001119,DLV800001119,2025-06-12,CAR05,IT,DAP,Air,2900,5209.5,10,1,9489.71,Yes,Yes,FI-IT
SHP900001120,DLV800001120,2025-05-18,CAR05,NO,DDP,Air,900,3666.3,9,1,4320.6,Yes,Yes,FI-NO
SHP900001121,DLV800001121,2025-12-25,CAR04,FR,DAP,Road,2400,4331.8,7,4,2043.39,Yes,Yes,FI-FR
SHP900001122,DLV800001122,2025-03-09,CAR08,NO,FCA,Sea,900,4415.7,10,5,0.0,No,Yes,FI-NO
SHP900001123,DLV800001123,2025-04-03,CAR06,NO,FCA,Air,900,4829.8,8,1,0.0,No,Yes,FI-NO
SHP900001124,DLV800001124,2025-06-25,CAR03,CN,FCA,Road,7700,929.1,2,12,0.0,No,Yes,FI-CN
SHP900001125,DLV800001125,2025-07-11,CAR04,NO,EXW,Road,900,4033.0,6,1,0.0,No,Yes,FI-NO
SHP900001126,DLV800001126,2025-01-26,CAR03,ES,DAP,Road,3500,4297.1,7,6,2598.9,Yes,No,FI-ES
SHP900001127,DLV800001127,2025-07-30,CAR05,US,EXW,Air,7200,3068.2,7,4,0.0,No,Yes,FI-US
SHP900001128,DLV800001128,2025-10-19,CAR01,FR,EXW,Road,2400,692.0,1,4,0.0,No,Yes,FI-FR
SHP900001129,DLV800001129,2025-06-19,CAR07,NO,DAP,Sea,900,2245.4,6,5,611.36,Yes,Yes,FI-NO
SHP900001130,DLV800001130,2025-07-18,CAR07,PL,EXW,Sea,1450,4883.3,12,5,0.0,No,Yes,FI-PL
SHP900001131,DLV800001131,2025-07-13,CAR01,IT,CPT,Road,2900,429.1,1,4,1942.41,Yes,Yes,FI-IT
SHP900001132,DLV800001132,2025-12-13,CAR07,FR,FCA,Sea,2400,5440.8,9,9,0.0,No,Yes,FI-FR
SHP900001133,DLV800001133,2026-04-16,CAR07,NL,DAP,Sea,1850,3734.7,10,7,961.92,Yes,Yes,FI-NL
SHP900001134,DLV800001134,2026-06-03,CAR06,DE,DAP,Air,1650,5600.9,9,2,7329.49,Yes,No,FI-DE
SHP900001135,DLV800001135,2025-08-11,CAR03,NO,CPT,Road,900,2570.3,4,7,799.53,Yes,No,FI-NO
SHP900001136,DLV800001136,2026-03-27,CAR06,CN,DAP,Air,7700,6926.4,11,4,21662.69,Yes,Yes,FI-CN
SHP900001137,DLV800001137,2026-04-20,CAR05,CN,DDP,Air,7700,755.4,1,12,17008.54,Yes,No,FI-CN
SHP900001138,DLV800001138,2026-04-20,CAR06,ES,DDP,Air,3500,840.5,2,2,9488.55,Yes,Yes,FI-ES
SHP900001139,DLV800001139,2026-06-09,CAR07,IT,EXW,Sea,2900,3567.9,6,10,0.0,No,No,FI-IT
SHP900001140,DLV800001140,2026-05-20,CAR04,IT,EXW,Road,2900,4242.0,7,4,0.0,No,Yes,FI-IT
SHP900001141,DLV800001141,2025-11-29,CAR03,ES,CPT,Road,3500,3800.8,7,9,2434.74,Yes,No,FI-ES
SHP900001142,DLV800001142,2026-06-05,CAR06,NO,CIP,Air,900,6785.0,13,1,7034.9,Yes,Yes,FI-NO
SHP900001143,DLV800001143,2026-04-25,CAR01,FI,CPT,Road,250,4584.7,10,1,764.73,Yes,Yes,FI-FI
SHP900001144,DLV800001144,2025-11-11,CAR05,FR,DAP,Air,2400,5214.4,13,1,9984.48,Yes,Yes,FI-FR
SHP900001145,DLV800001145,2025-10-28,CAR05,NL,CIP,Air,1850,1836.0,4,1,6588.56,Yes,Yes,FI-NL
SHP900001146,DLV800001146,2026-06-10,CAR04,IT,DDP,Road,2900,6763.9,14,5,2903.84,Yes,No,FI-IT
SHP900001147,DLV800001147,2026-05-21,CAR04,FR,DDP,Road,2400,6937.1,12,4,2320.36,Yes,Yes,FI-FR
SHP900001148,DLV800001148,2026-03-29,CAR04,CN,FCA,Road,7700,4468.6,11,13,0.0,No,No,FI-CN
SHP900001149,DLV800001149,2024-12-30,CAR01,US,DAP,Road,7200,1405.7,2,11,4089.53,Yes,Yes,FI-US
SHP900001150,DLV800001150,2026-02-18,CAR04,FI,DAP,Road,250,5367.8,9,1,837.14,Yes,Yes,FI-FI
SHP900001151,DLV800001151,2025-06-08,CAR07,NO,FCA,Sea,900,1859.5,3,5,0.0,No,Yes,FI-NO
SHP900001152,DLV800001152,2025-09-06,CAR03,DK,DDP,Road,1000,6207.0,11,2,1554.38,Yes,Yes,FI-DK
SHP900001153,DLV800001153,2026-04-07,CAR06,NL,CPT,Air,1850,543.3,1,1,5185.95,Yes,Yes,FI-NL
SHP900001154,DLV800001154,2026-02-05,CAR05,NL,DAP,Air,1850,4191.5,6,1,6655.88,Yes,Yes,FI-NL
SHP900001155,DLV800001155,2025-11-28,CAR01,US,DDP,Road,7200,6347.3,12,12,4516.8,Yes,No,FI-US
SHP900001156,DLV800001156,2025-10-28,CAR01,CN,CIP,Road,7700,2615.7,6,12,5503.92,Yes,Yes,FI-CN
SHP900001157,DLV800001157,2026-02-20,CAR06,ES,EXW,Air,3500,4251.8,7,3,0.0,No,No,FI-ES
SHP900001158,DLV800001158,2026-05-11,CAR04,DK,CPT,Road,1000,4758.3,10,2,1067.54,Yes,Yes,FI-DK
SHP900001159,DLV800001159,2026-01-20,CAR04,NO,FCA,Road,900,462.6,1,8,0.0,No,No,FI-NO
SHP900001160,DLV800001160,2026-04-09,CAR01,NL,CPT,Road,1850,4757.2,12,4,1485.48,Yes,No,FI-NL
SHP900001161,DLV800001161,2025-01-30,CAR04,ES,CPT,Road,3500,5105.0,9,6,2439.07,Yes,No,FI-ES
SHP900001162,DLV800001162,2025-03-11,CAR04,DK,CPT,Road,1000,5955.2,14,3,1409.73,Yes,No,FI-DK
SHP900001163,DLV800001163,2025-02-12,CAR03,NO,DAP,Road,900,3128.0,7,1,999.18,Yes,Yes,FI-NO
SHP900001164,DLV800001164,2025-11-24,CAR06,FI,FCA,Air,250,463.1,1,2,0.0,No,No,FI-FI
SHP900001165,DLV800001165,2025-06-17,CAR01,NO,DDP,Road,900,2578.8,5,2,830.23,Yes,No,FI-NO
SHP900001166,DLV800001166,2026-03-02,CAR08,DE,CPT,Sea,1650,6420.2,9,7,1065.7,Yes,Yes,FI-DE
SHP900001167,DLV800001167,2026-04-19,CAR04,FR,CPT,Road,2400,4902.6,11,4,1949.87,Yes,Yes,FI-FR
SHP900001168,DLV800001168,2025-02-20,CAR08,FR,DAP,Sea,2400,3671.5,6,10,1097.35,Yes,No,FI-FR
SHP900001169,DLV800001169,2025-03-10,CAR07,NO,CPT,Sea,900,549.5,1,6,441.94,Yes,No,FI-NO
SHP900001170,DLV800001170,2026-02-07,CAR07,NL,DAP,Sea,1850,2664.7,4,7,1126.53,Yes,Yes,FI-NL
SHP900001171,DLV800001171,2025-05-24,CAR06,ES,CIP,Air,3500,960.7,2,2,9073.63,Yes,Yes,FI-ES
SHP900001172,DLV800001172,2026-02-12,CAR05,NL,EXW,Air,1850,167.5,1,1,0.0,No,Yes,FI-NL
SHP900001173,DLV800001173,2026-06-07,CAR02,CN,CIP,Road,7700,4552.6,8,12,4260.15,Yes,Yes,FI-CN
SHP900001174,DLV800001174,2025-08-15,CAR01,DE,CPT,Road,1650,1087.1,2,9,1151.35,Yes,No,FI-DE
SHP900001175,DLV800001175,2025-03-09,CAR01,US,CPT,Road,7200,3489.6,6,11,3868.15,Yes,Yes,FI-US
SHP900001176,DLV800001176,2025-05-30,CAR01,NO,FCA,Road,900,1630.6,3,2,0.0,No,No,FI-NO
SHP900001177,DLV800001177,2025-06-21,CAR01,NO,EXW,Road,900,3329.4,6,2,0.0,No,No,FI-NO
SHP900001178,DLV800001178,2026-03-06,CAR06,US,DAP,Air,7200,2445.4,5,5,21400.01,Yes,No,FI-US
SHP900001179,DLV800001179,2025-06-18,CAR05,ES,CIP,Air,3500,1502.0,3,3,11810.07,Yes,No,FI-ES
SHP900001180,DLV800001180,2025-07-10,CAR06,US,FCA,Air,7200,5198.7,8,4,0.0,No,Yes,FI-US
SHP900001181,DLV800001181,2025-04-24,CAR08,US,CIP,Sea,7200,5664.1,11,24,3278.03,Yes,Yes,FI-US
SHP900001182,DLV800001182,2026-01-31,CAR06,FI,CPT,Air,250,436.4,1,1,1574.2,Yes,Yes,FI-FI
SHP900001183,DLV800001183,2025-02-13,CAR07,IT,FCA,Sea,2900,3074.0,7,9,0.0,No,Yes,FI-IT
SHP900001184,DLV800001184,2026-03-23,CAR04,NL,CPT,Road,1850,3641.0,6,3,1813.04,Yes,Yes,FI-NL
SHP900001185,DLV800001185,2026-03-06,CAR05,IT,CPT,Air,2900,1722.1,3,1,8597.43,Yes,Yes,FI-IT
SHP900001186,DLV800001186,2026-04-08,CAR04,IT,EXW,Road,2900,6013.2,14,4,0.0,No,Yes,FI-IT
SHP900001187,DLV800001187,2025-05-17,CAR08,NL,CIP,Sea,1850,3633.8,6,7,1042.75,Yes,Yes,FI-NL
SHP900001188,DLV800001188,2025-05-24,CAR02,IT,DAP,Road,2900,5110.0,11,4,2227.54,Yes,Yes,FI-IT
SHP900001189,DLV800001189,2025-09-07,CAR05,FI,EXW,Air,250,6907.1,10,9,0.0,No,No,FI-FI
SHP900001190,DLV800001190,2026-04-13,CAR05,SE,FCA,Air,650,5830.3,14,1,0.0,No,Yes,FI-SE
SHP900001191,DLV800001191,2026-05-26,CAR07,FR,CIP,Sea,2400,6586.7,14,10,1373.76,Yes,No,FI-FR
SHP900001192,DLV800001192,2025-10-28,CAR05,IT,DAP,Air,2900,5062.6,9,1,11414.62,Yes,Yes,FI-IT
SHP900001193,DLV800001193,2025-01-01,CAR07,DK,DDP,Sea,1000,6937.6,10,12,1028.88,Yes,No,FI-DK
SHP900001194,DLV800001194,2026-06-08,CAR07,DE,DAP,Sea,1650,5519.8,11,7,1026.85,Yes,Yes,FI-DE
SHP900001195,DLV800001195,2025-03-10,CAR06,CN,CIP,Air,7700,6078.6,16,5,26990.62,Yes,No,FI-CN
SHP900001196,DLV800001196,2025-12-05,CAR01,FR,CIP,Road,2400,274.8,1,4,1483.77,Yes,Yes,FI-FR
SHP900001197,DLV800001197,2025-08-03,CAR04,DE,FCA,Road,1650,499.8,1,6,0.0,No,No,FI-DE
SHP900001198,DLV800001198,2026-04-10,CAR03,US,CPT,Road,7200,3818.9,11,11,4722.46,Yes,Yes,FI-US
SHP900001199,DLV800001199,2025-02-14,CAR08,NO,CPT,Sea,900,6036.5,13,5,862.3,Yes,Yes,FI-NO
SHP900001200,DLV800001200,2025-10-30,CAR06,DK,FCA,Air,1000,3670.1,8,1,0.0,No,Yes,FI-DK
SHP900001201,DLV800001201,2026-06-15,CAR03,SE,DAP,Road,650,2749.1,4,1,857.45,Yes,Yes,FI-SE
SHP900001202,DLV800001202,2025-06-05,CAR03,DE,CPT,Road,1650,582.3,1,11,1191.84,Yes,No,FI-DE
SHP900001203,DLV800001203,2025-06-19,CAR08,ES,EXW,Sea,3500,3072.3,7,11,0.0,No,Yes,FI-ES
SHP900001204,DLV800001204,2025-05-16,CAR08,FR,CPT,Sea,2400,5179.3,7,15,1477.78,Yes,No,FI-FR
SHP900001205,DLV800001205,2026-05-06,CAR01,NO,CPT,Road,900,2864.7,5,1,891.31,Yes,Yes,FI-NO
SHP900001206,DLV800001206,2025-12-19,CAR05,DK,CPT,Air,1000,6015.7,9,1,6316.85,Yes,Yes,FI-DK
SHP900001207,DLV800001207,2025-12-03,CAR01,US,FCA,Road,7200,5438.4,13,11,0.0,No,Yes,FI-US
SHP900001208,DLV800001208,2025-12-15,CAR03,US,CPT,Road,7200,321.1,1,11,3720.42,Yes,Yes,FI-US
SHP900001209,DLV800001209,2026-02-20,CAR06,NL,CPT,Air,1850,4555.2,10,1,6717.63,Yes,Yes,FI-NL
SHP900001210,DLV800001210,2026-03-05,CAR02,FR,CPT,Road,2400,2679.4,8,5,2091.58,Yes,No,FI-FR
SHP900001211,DLV800001211,2026-03-14,CAR05,DE,DAP,Air,1650,6755.0,17,1,8606.67,Yes,Yes,FI-DE
SHP900001212,DLV800001212,2026-03-24,CAR06,NL,CPT,Air,1850,6581.9,12,2,9171.57,Yes,No,FI-NL
SHP900001213,DLV800001213,2025-01-29,CAR03,DE,CPT,Road,1650,1601.0,2,3,1282.52,Yes,Yes,FI-DE
SHP900001214,DLV800001214,2026-05-28,CAR02,FI,FCA,Road,250,2987.4,5,2,0.0,No,No,FI-FI
SHP900001215,DLV800001215,2025-01-17,CAR02,NL,EXW,Road,1850,2302.8,5,3,0.0,No,Yes,FI-NL
SHP900001216,DLV800001216,2026-06-04,CAR08,NO,CPT,Sea,900,4358.3,9,5,866.02,Yes,Yes,FI-NO
SHP900001217,DLV800001217,2026-05-19,CAR05,US,CIP,Air,7200,1702.7,3,4,17291.77,Yes,Yes,FI-US
SHP900001218,DLV800001218,2025-10-30,CAR02,CN,CIP,Road,7700,6596.2,11,12,4610.5,Yes,Yes,FI-CN
SHP900001219,DLV800001219,2025-03-01,CAR06,US,FCA,Air,7200,6119.5,11,4,0.0,No,Yes,FI-US
SHP900001220,DLV800001220,2026-01-15,CAR03,CN,FCA,Road,7700,311.3,1,12,0.0,No,Yes,FI-CN
SHP900001221,DLV800001221,2025-09-22,CAR08,NO,CPT,Sea,900,2555.8,4,5,545.37,Yes,Yes,FI-NO
SHP900001222,DLV800001222,2025-10-16,CAR03,SE,CIP,Road,650,1657.9,3,1,763.04,Yes,Yes,FI-SE
SHP900001223,DLV800001223,2025-03-27,CAR05,FI,EXW,Air,250,2239.4,4,1,0.0,No,Yes,FI-FI
SHP900001224,DLV800001224,2026-04-30,CAR01,CN,CPT,Road,7700,6332.5,14,12,5075.63,Yes,Yes,FI-CN
SHP900001225,DLV800001225,2025-04-25,CAR02,SE,DDP,Road,650,3326.8,8,1,929.57,Yes,Yes,FI-SE
SHP900001226,DLV800001226,2026-04-14,CAR07,US,DAP,Sea,7200,838.3,2,24,2334.43,Yes,Yes,FI-US
SHP900001227,DLV800001227,2025-07-23,CAR02,NO,DAP,Road,900,3936.6,10,1,1124.34,Yes,Yes,FI-NO
SHP900001228,DLV800001228,2025-03-08,CAR01,ES,CIP,Road,3500,845.6,2,6,2332.43,Yes,No,FI-ES
SHP900001229,DLV800001229,2025-03-11,CAR01,ES,CPT,Road,3500,685.9,1,6,1982.07,Yes,No,FI-ES
SHP900001230,DLV800001230,2025-11-03,CAR07,PL,CPT,Sea,1450,3848.6,7,7,956.13,Yes,No,FI-PL
SHP900001231,DLV800001231,2025-11-24,CAR08,IT,CPT,Sea,2900,4159.3,8,9,1705.93,Yes,Yes,FI-IT
SHP900001232,DLV800001232,2026-04-28,CAR05,SE,DAP,Air,650,2526.0,4,2,3550.48,Yes,No,FI-SE
SHP900001233,DLV800001233,2025-08-01,CAR02,DK,DAP,Road,1000,5104.8,13,2,1526.71,Yes,Yes,FI-DK
SHP900001234,DLV800001234,2026-03-26,CAR01,US,CPT,Road,7200,188.3,1,18,4359.57,Yes,No,FI-US
SHP900001235,DLV800001235,2025-09-07,CAR07,PL,CPT,Sea,1450,3467.3,6,9,833.36,Yes,No,FI-PL
SHP900001236,DLV800001236,2025-03-06,CAR01,FI,CPT,Road,250,1532.0,4,2,491.4,Yes,No,FI-FI
SHP900001237,DLV800001237,2025-07-12,CAR08,NL,CPT,Sea,1850,66.3,1,10,681.47,Yes,No,FI-NL
SHP900001238,DLV800001238,2025-05-22,CAR06,IT,DDP,Air,2900,1504.7,2,1,9920.07,Yes,Yes,FI-IT
SHP900001239,DLV800001239,2025-11-10,CAR01,PL,DDP,Road,1450,3848.2,7,2,1363.74,Yes,Yes,FI-PL
SHP900001240,DLV800001240,2025-08-30,CAR04,ES,FCA,Road,3500,2567.7,6,5,0.0,No,Yes,FI-ES
SHP900001241,DLV800001241,2026-05-04,CAR05,PL,CPT,Air,1450,2820.3,7,1,5462.5,Yes,Yes,FI-PL
SHP900001242,DLV800001242,2025-02-07,CAR08,NO,CPT,Sea,900,5440.5,12,5,723.42,Yes,Yes,FI-NO
SHP900001243,DLV800001243,2025-11-14,CAR03,FR,CPT,Road,2400,740.8,2,4,1316.18,Yes,Yes,FI-FR
SHP900001244,DLV800001244,2026-06-08,CAR07,DK,EXW,Sea,1000,1909.2,3,5,0.0,No,Yes,FI-DK
SHP900001245,DLV800001245,2026-05-26,CAR03,DE,DAP,Road,1650,5654.5,13,3,1973.97,Yes,Yes,FI-DE
SHP900001246,DLV800001246,2025-11-16,CAR05,US,DAP,Air,7200,91.8,1,10,21132.89,Yes,No,FI-US
SHP900001247,DLV800001247,2025-05-19,CAR07,SE,CPT,Sea,650,3316.9,7,5,508.77,Yes,Yes,FI-SE
SHP900001248,DLV800001248,2025-07-28,CAR08,SE,CIP,Sea,650,6597.8,14,5,897.37,Yes,Yes,FI-SE
SHP900001249,DLV800001249,2025-07-15,CAR01,FR,DDP,Road,2400,261.0,1,4,1347.94,Yes,Yes,FI-FR
SHP900001250,DLV800001250,2025-01-18,CAR05,CN,DDP,Air,7700,6729.6,11,4,20022.62,Yes,Yes,FI-CN
SHP900001251,DLV800001251,2026-05-09,CAR07,CN,CPT,Sea,7700,6683.9,15,26,3568.54,Yes,Yes,FI-CN
SHP900001252,DLV800001252,2025-10-26,CAR07,PL,CIP,Sea,1450,939.1,2,6,686.48,Yes,No,FI-PL
SHP900001253,DLV800001253,2025-03-06,CAR02,FI,FCA,Road,250,4888.9,11,1,0.0,No,Yes,FI-FI
SHP900001254,DLV800001254,2025-04-27,CAR04,NO,FCA,Road,900,3615.3,7,1,0.0,No,Yes,FI-NO
SHP900001255,DLV800001255,2026-03-31,CAR01,SE,EXW,Road,650,4464.7,10,1,0.0,No,Yes,FI-SE
SHP900001256,DLV800001256,2025-09-02,CAR02,PL,DAP,Road,1450,1240.9,2,2,1144.24,Yes,Yes,FI-PL
SHP900001257,DLV800001257,2025-05-29,CAR06,DK,CIP,Air,1000,4999.2,8,1,6174.32,Yes,Yes,FI-DK
SHP900001258,DLV800001258,2025-02-17,CAR02,ES,CIP,Road,3500,3322.3,5,5,2369.33,Yes,Yes,FI-ES
SHP900001259,DLV800001259,2025-03-03,CAR03,IT,DAP,Road,2900,1964.8,3,5,2297.24,Yes,No,FI-IT
SHP900001260,DLV800001260,2026-03-02,CAR02,FR,FCA,Road,2400,599.6,2,5,0.0,No,No,FI-FR
SHP900001261,DLV800001261,2026-04-11,CAR04,ES,EXW,Road,3500,6718.5,11,5,0.0,No,Yes,FI-ES
SHP900001262,DLV800001262,2025-07-07,CAR06,US,DDP,Air,7200,3484.2,10,5,20526.16,Yes,No,FI-US
SHP900001263,DLV800001263,2025-12-13,CAR02,IT,CIP,Road,2900,5403.1,8,4,2464.31,Yes,Yes,FI-IT
SHP900001264,DLV800001264,2025-02-26,CAR03,NO,FCA,Road,900,3029.7,5,2,0.0,No,No,FI-NO
SHP900001265,DLV800001265,2026-01-01,CAR04,DK,DAP,Road,1000,961.2,2,2,864.7,Yes,Yes,FI-DK
SHP900001266,DLV800001266,2026-04-28,CAR04,FI,CPT,Road,250,5443.7,10,1,937.37,Yes,Yes,FI-FI
SHP900001267,DLV800001267,2026-03-17,CAR07,CN,DDP,Sea,7700,274.8,1,26,3312.93,Yes,Yes,FI-CN
SHP900001268,DLV800001268,2025-06-04,CAR05,DK,CPT,Air,1000,1256.7,3,1,3216.19,Yes,Yes,FI-DK
SHP900001269,DLV800001269,2025-09-30,CAR05,FR,CIP,Air,2400,4748.6,12,2,9580.83,Yes,No,FI-FR
SHP900001270,DLV800001270,2025-10-01,CAR02,NO,FCA,Road,900,1381.0,3,1,0.0,No,Yes,FI-NO
SHP900001271,DLV800001271,2026-03-22,CAR03,NO,EXW,Road,900,2740.9,4,1,0.0,No,Yes,FI-NO
SHP900001272,DLV800001272,2026-01-12,CAR06,DE,FCA,Air,1650,6993.7,14,1,0.0,No,Yes,FI-DE
SHP900001273,DLV800001273,2025-08-18,CAR01,DE,DAP,Road,1650,2816.0,5,3,1218.99,Yes,Yes,FI-DE
SHP900001274,DLV800001274,2025-01-25,CAR04,NL,CPT,Road,1850,4215.3,10,3,1475.06,Yes,Yes,FI-NL
SHP900001275,DLV800001275,2025-09-20,CAR04,PL,FCA,Road,1450,1639.2,4,2,0.0,No,Yes,FI-PL
SHP900001276,DLV800001276,2025-07-07,CAR08,DK,CPT,Sea,1000,5777.1,10,5,974.75,Yes,Yes,FI-DK
SHP900001277,DLV800001277,2025-11-14,CAR01,FI,CPT,Road,250,1891.7,5,1,562.22,Yes,Yes,FI-FI
